f1f1,0
f1f3,0
f1f4,0
f1f4r,0
f1f6,0
f1f8,0
f1f,0
f1fr,0
f3f3,5
f3f4,11
f3f4r,975
f3f6,798
f3f8,0
f3f,3
f3fr,0
f4f4,6
f4f4r,15
f4f6,67
f4f8,0
f4f,0
f4fr,0
f4rf4r,2
f4rf6,2
f4rf8,0
f4rf,0
f4rfr,0
f6f6,1
f6f8,0
f6f,0
f6fr,0
f8f8,0
f8f,0
f8fr,0
ff,1
ffr,0
frfr,0
