f1f1,0
f1f3,0
f1f4,0
f1f4r,0
f1f6,0
f1f8,0
f1f,0
f1fr,0
f3f3,48
f3f4,26
f3f4r,94
f3f6,35
f3f8,0
f3f,911
f3fr,20755
f4f4,41
f4f4r,42
f4f6,41
f4f8,0
f4f,945
f4fr,666
f4rf4r,48
f4rf6,12
f4rf8,0
f4rf,54
f4rfr,100
f6f6,6
f6f8,0
f6f,6
f6fr,11
f8f8,0
f8f,0
f8fr,0
ff,49
ffr,29
frfr,50
