f1f1,0
f1f3,0
f1f4,0
f1f4r,0
f1f6,0
f1f8,0
f1f,0
f1fr,0
f3f3,33
f3f4,29
f3f4r,101
f3f6,95
f3f8,0
f3f,1793
f3fr,19065
f4f4,40
f4f4r,48
f4f6,275
f4f8,0
f4f,3622
f4fr,1447
f4rf4r,64
f4rf6,29
f4rf8,0
f4rf,112
f4rfr,107
f6f6,23
f6f8,0
f6f,20
f6fr,15
f8f8,0
f8f,0
f8fr,0
ff,54
ffr,29
frfr,23
