f1f1,0
f1f3,0
f1f4,0
f1f4r,0
f1f6,0
f1f8,0
f1f,0
f1fr,0
f3f3,44
f3f4,37
f3f4r,101
f3f6,439
f3f8,0
f3f,5871
f3fr,14890
f4f4,37
f4f4r,45
f4f6,57
f4f8,0
f4f,579
f4fr,601
f4rf4r,44
f4rf6,15
f4rf8,0
f4rf,47
f4rfr,67
f6f6,16
f6f8,0
f6f,9
f6fr,1
f8f8,0
f8f,0
f8fr,0
ff,40
ffr,15
frfr,29
