f1f1,0
f1f3,0
f1f4,0
f1f4r,0
f1f6,0
f1f8,0
f1f,0
f1fr,0
f3f3,58
f3f4,41
f3f4r,98
f3f6,42
f3f8,0
f3f,766
f3fr,21914
f4f4,38
f4f4r,46
f4f6,17
f4f8,0
f4f,224
f4fr,572
f4rf4r,43
f4rf6,4
f4rf8,0
f4rf,28
f4rfr,81
f6f6,13
f6f8,0
f6f,2
f6fr,13
f8f8,0
f8f,0
f8fr,0
ff,39
ffr,21
frfr,36
