f1f1,0
f1f3,0
f1f4,0
f1f4r,0
f1f6,0
f1f8,0
f1f,0
f1fr,0
f3f3,54
f3f4,33
f3f4r,96
f3f6,61
f3f8,0
f3f,1279
f3fr,20438
f4f4,44
f4f4r,33
f4f6,136
f4f8,0
f4f,2404
f4fr,705
f4rf4r,53
f4rf6,15
f4rf8,0
f4rf,99
f4rfr,102
f6f6,16
f6f8,0
f6f,8
f6fr,6
f8f8,0
f8f,0
f8fr,0
ff,40
ffr,21
frfr,27
