f1f1,0
f1f3,0
f1f4,0
f1f4r,0
f1f6,0
f1f8,0
f1f,0
f1fr,0
f3f3,45
f3f4,33
f3f4r,116
f3f6,32
f3f8,0
f3f,661
f3fr,22143
f4f4,44
f4f4r,34
f4f6,20
f4f8,0
f4f,248
f4fr,547
f4rf4r,48
f4rf6,6
f4rf8,0
f4rf,32
f4rfr,88
f6f6,7
f6f8,0
f6f,3
f6fr,3
f8f8,1
f8f,0
f8fr,0
ff,44
ffr,19
frfr,52
