APD3	AP00422	antimicrobial
APD3	AP00423	antimicrobial
APD3	AP00424	antimicrobial
APD3	AP00427	antimicrobial
APD3	AP00428	antimicrobial
APD3	AP00429	antimicrobial
APD3	AP00433	antimicrobial
APD3	AP00437	antimicrobial
APD3	AP00439	antimicrobial
APD3	AP00440	antimicrobial
APD3	AP00442	antimicrobial
APD3	AP00443	antimicrobial
APD3	AP00445	antimicrobial
APD3	AP00448	antimicrobial
APD3	AP00449	antimicrobial
APD3	AP00451	antimicrobial
APD3	AP00453	antimicrobial
APD3	AP00454	antimicrobial
APD3	AP00455	antimicrobial
APD3	AP00460	antimicrobial
APD3	AP00461	antimicrobial
APD3	AP00464	antimicrobial
APD3	AP00466	antimicrobial
APD3	AP00469	antimicrobial
APD3	AP00470	antimicrobial
APD3	AP00471	antimicrobial
APD3	AP00473	antimicrobial
APD3	AP00474	antimicrobial
APD3	AP00484	antimicrobial
APD3	AP00490	antimicrobial
APD3	AP00491	antimicrobial
APD3	AP00492	antimicrobial
APD3	AP00504	antimicrobial
APD3	AP00505	antimicrobial
APD3	AP00508	antimicrobial
APD3	AP00509	antimicrobial
APD3	AP00511	antimicrobial
APD3	AP00512	antimicrobial
APD3	AP00513	antimicrobial
APD3	AP00514	antimicrobial
APD3	AP00515	antimicrobial
APD3	AP00516	antimicrobial
APD3	AP00518	antimicrobial
APD3	AP00519	antimicrobial
APD3	AP00520	antimicrobial
APD3	AP00523	antimicrobial
APD3	AP00524	antimicrobial
APD3	AP00525	antimicrobial
APD3	AP00526	antimicrobial
APD3	AP00527	antimicrobial
APD3	AP00532	antimicrobial
APD3	AP00533	antimicrobial
APD3	AP00534	antimicrobial
APD3	AP00535	antimicrobial
APD3	AP00538	antimicrobial
APD3	AP00541	antimicrobial
APD3	AP00549	antimicrobial
APD3	AP00550	antimicrobial
APD3	AP00553	antimicrobial
APD3	AP00555	antimicrobial
APD3	AP00556	antimicrobial
APD3	AP00565	antimicrobial
APD3	AP00566	antimicrobial
APD3	AP00567	antimicrobial
APD3	AP00568	antimicrobial
APD3	AP00569	antimicrobial
APD3	AP00570	antimicrobial
APD3	AP00571	antimicrobial
APD3	AP00579	antimicrobial
APD3	AP00580	antimicrobial
APD3	AP00581	antimicrobial
APD3	AP00587	antimicrobial
APD3	AP00588	antimicrobial
APD3	AP00597	antimicrobial
APD3	AP00599	antimicrobial
APD3	AP00600	antimicrobial
APD3	AP00601	antimicrobial
APD3	AP00602	antimicrobial
APD3	AP00625	antimicrobial
APD3	AP00626	antimicrobial
APD3	AP00627	antimicrobial
APD3	AP00628	antimicrobial
APD3	AP00647	antimicrobial
APD3	AP00648	antimicrobial
APD3	AP00651	antimicrobial
APD3	AP00654	antimicrobial
APD3	AP00660	antimicrobial
APD3	AP00661	antimicrobial
APD3	AP00662	antimicrobial
APD3	AP00678	antimicrobial
APD3	AP00686	antimicrobial
APD3	AP00687	antimicrobial
APD3	AP00688	antimicrobial
APD3	AP00694	antimicrobial
APD3	AP00715	antimicrobial
APD3	AP00722	antimicrobial
APD3	AP00723	antimicrobial
APD3	AP00724	antimicrobial
APD3	AP00725	antimicrobial
APD3	AP00726	antimicrobial
APD3	AP00727	antimicrobial
APD3	AP00728	antimicrobial
APD3	AP00731	antimicrobial
APD3	AP00732	antimicrobial
APD3	AP00737	antimicrobial
APD3	AP00739	antimicrobial
APD3	AP00748	antimicrobial
APD3	AP00749	antimicrobial
APD3	AP00752	antimicrobial
APD3	AP00754	antimicrobial
APD3	AP00755	antimicrobial
APD3	AP00756	antimicrobial
APD3	AP00777	antimicrobial
APD3	AP00779	antimicrobial
APD3	AP00782	antimicrobial
APD3	AP00783	antimicrobial
APD3	AP00785	antimicrobial
APD3	AP00786	antimicrobial
APD3	AP00787	antimicrobial
APD3	AP00789	antimicrobial
APD3	AP00790	antimicrobial
APD3	AP00791	antimicrobial
APD3	AP00792	antimicrobial
APD3	AP00793	antimicrobial
APD3	AP00796	antimicrobial
APD3	AP00801	antimicrobial
APD3	AP00803	antimicrobial
APD3	AP00804	antimicrobial
APD3	AP00806	antimicrobial
APD3	AP00808	antimicrobial
APD3	AP00811	antimicrobial
APD3	AP00818	antimicrobial
APD3	AP00819	antimicrobial
APD3	AP00821	antimicrobial
APD3	AP00822	antimicrobial
APD3	AP00823	antimicrobial
APD3	AP00827	antimicrobial
APD3	AP00829	antimicrobial
APD3	AP00831	antimicrobial
APD3	AP00832	antimicrobial
APD3	AP00834	antimicrobial
APD3	AP00835	antimicrobial
APD3	AP00836	antimicrobial
APD3	AP00837	antimicrobial
APD3	AP00838	antimicrobial
APD3	AP00839	antimicrobial
APD3	AP00840	antimicrobial
APD3	AP00855	antimicrobial
APD3	AP00856	antimicrobial
APD3	AP00857	antimicrobial
APD3	AP00861	antimicrobial
APD3	AP00863	antimicrobial
APD3	AP00871	antimicrobial
APD3	AP00878	antimicrobial
APD3	AP00879	antimicrobial
APD3	AP00881	antimicrobial
APD3	AP00884	antimicrobial
APD3	AP00885	antimicrobial
APD3	AP00886	antimicrobial
APD3	AP00887	antimicrobial
APD3	AP00888	antimicrobial
APD3	AP00890	antimicrobial
APD3	AP00893	antimicrobial
APD3	AP00898	antimicrobial
APD3	AP00899	antimicrobial
APD3	AP00900	antimicrobial
APD3	AP00913	antimicrobial
APD3	AP00914	antimicrobial
APD3	AP00915	antimicrobial
APD3	AP00916	antimicrobial
APD3	AP00917	antimicrobial
APD3	AP00938	antimicrobial
APD3	AP00964	antimicrobial
APD3	AP00973	antimicrobial
APD3	AP00987	antimicrobial
APD3	AP00990	antimicrobial
APD3	AP00991	antimicrobial
APD3	AP00992	antimicrobial
APD3	AP00993	antimicrobial
APD3	AP00994	antimicrobial
APD3	AP01005	antimicrobial
APD3	AP01006	antimicrobial
APD3	AP01007	antimicrobial
APD3	AP01008	antimicrobial
APD3	AP01009	antimicrobial
APD3	AP01010	antimicrobial
APD3	AP01011	antimicrobial
APD3	AP01012	antimicrobial
APD3	AP01013	antimicrobial
APD3	AP01014	antimicrobial
APD3	AP01015	antimicrobial
APD3	AP01036	antimicrobial
APD3	AP01037	antimicrobial
APD3	AP01049	antimicrobial
APD3	AP01052	antimicrobial
APD3	AP01071	antimicrobial
APD3	AP01136	antimicrobial
APD3	AP01153	antimicrobial
APD3	AP01158	antimicrobial
APD3	AP01160	antimicrobial
APD3	AP01161	antimicrobial
APD3	AP01210	antimicrobial
APD3	AP01211	antimicrobial
APD3	AP01220	antimicrobial
APD3	AP01223	antimicrobial
APD3	AP01233	antimicrobial
APD3	AP01234	antimicrobial
APD3	AP01235	antimicrobial
APD3	AP01239	antimicrobial
APD3	AP01240	antimicrobial
APD3	AP01241	antimicrobial
APD3	AP01243	antimicrobial
APD3	AP01244	antimicrobial
APD3	AP01245	antimicrobial
APD3	AP01246	antimicrobial
APD3	AP01247	antimicrobial
APD3	AP01248	antimicrobial
APD3	AP01249	antimicrobial
APD3	AP01250	antimicrobial
APD3	AP01251	antimicrobial
APD3	AP01252	antimicrobial
APD3	AP01255	antimicrobial
APD3	AP01256	antimicrobial
APD3	AP01258	antimicrobial
APD3	AP01259	antimicrobial
APD3	AP01264	antimicrobial
APD3	AP01265	antimicrobial
APD3	AP01267	antimicrobial
APD3	AP01277	antimicrobial
APD3	AP01286	antimicrobial
APD3	AP01287	antimicrobial
APD3	AP01291	antimicrobial
APD3	AP01292	antimicrobial
APD3	AP01293	antimicrobial
APD3	AP01294	antimicrobial
APD3	AP01295	antimicrobial
APD3	AP01296	antimicrobial
APD3	AP01297	antimicrobial
APD3	AP01298	antimicrobial
APD3	AP01299	antimicrobial
APD3	AP01300	antimicrobial
APD3	AP01303	antimicrobial
APD3	AP01304	antimicrobial
APD3	AP01305	antimicrobial
APD3	AP01306	antimicrobial
APD3	AP01307	antimicrobial
APD3	AP01308	antimicrobial
APD3	AP01309	antimicrobial
APD3	AP01311	antimicrobial
APD3	AP01312	antimicrobial
APD3	AP01313	antimicrobial
APD3	AP01314	antimicrobial
APD3	AP01321	antimicrobial
APD3	AP01328	antimicrobial
APD3	AP01331	antimicrobial
APD3	AP01339	antimicrobial
APD3	AP01342	antimicrobial
APD3	AP01345	antimicrobial
APD3	AP01349	antimicrobial
APD3	AP01356	antimicrobial
APD3	AP01361	antimicrobial
APD3	AP01363	antimicrobial
APD3	AP01364	antimicrobial
APD3	AP01372	antimicrobial
APD3	AP01373	antimicrobial
APD3	AP01374	antimicrobial
APD3	AP01378	antimicrobial
APD3	AP01380	antimicrobial
APD3	AP01390	antimicrobial
APD3	AP01391	antimicrobial
APD3	AP01392	antimicrobial
APD3	AP01393	antimicrobial
APD3	AP01412	antimicrobial
APD3	AP01413	antimicrobial
APD3	AP01414	antimicrobial
APD3	AP01415	antimicrobial
APD3	AP01416	antimicrobial
APD3	AP01417	antimicrobial
APD3	AP01436	antimicrobial
APD3	AP01437	antimicrobial
APD3	AP01438	antimicrobial
APD3	AP01439	antimicrobial
APD3	AP01440	antimicrobial
APD3	AP01444	antimicrobial
APD3	AP01445	antimicrobial
APD3	AP01456	antimicrobial
APD3	AP01468	antimicrobial
APD3	AP01469	antimicrobial
APD3	AP01470	antimicrobial
APD3	AP01471	antimicrobial
APD3	AP01472	antimicrobial
APD3	AP01473	antimicrobial
APD3	AP01474	antimicrobial
APD3	AP01475	antimicrobial
APD3	AP01476	antimicrobial
APD3	AP01477	antimicrobial
APD3	AP01480	antimicrobial
APD3	AP01481	antimicrobial
APD3	AP01491	antimicrobial
APD3	AP01496	antimicrobial
APD3	AP01497	antimicrobial
APD3	AP01509	antimicrobial
APD3	AP01510	antimicrobial
APD3	AP01520	antimicrobial
APD3	AP01521	antimicrobial
APD3	AP01522	antimicrobial
APD3	AP01523	antimicrobial
APD3	AP01524	antimicrobial
APD3	AP01525	antimicrobial
APD3	AP01526	antimicrobial
APD3	AP01527	antimicrobial
APD3	AP01533	antimicrobial
APD3	AP01534	antimicrobial
APD3	AP01537	antimicrobial
APD3	AP01544	antimicrobial
APD3	AP01545	antimicrobial
APD3	AP01547	antimicrobial
APD3	AP01553	antimicrobial
APD3	AP01554	antimicrobial
APD3	AP01559	antimicrobial
APD3	AP01578	antimicrobial
APD3	AP01580	antimicrobial
APD3	AP01581	antimicrobial
APD3	AP01582	antimicrobial
APD3	AP01583	antimicrobial
APD3	AP01584	antimicrobial
APD3	AP01585	antimicrobial
APD3	AP01586	antimicrobial
APD3	AP01587	antimicrobial
APD3	AP01588	antimicrobial
APD3	AP01591	antimicrobial
APD3	AP01596	antimicrobial
APD3	AP01614	antimicrobial
APD3	AP01622	antimicrobial
APD3	AP01640	antimicrobial
APD3	AP01643	antimicrobial
APD3	AP01644	antimicrobial
APD3	AP01645	antimicrobial
APD3	AP01648	antimicrobial
APD3	AP01650	antimicrobial
APD3	AP01658	antimicrobial
APD3	AP01659	antimicrobial
APD3	AP01661	antimicrobial
APD3	AP01662	antimicrobial
APD3	AP01663	antimicrobial
APD3	AP01664	antimicrobial
APD3	AP01665	antimicrobial
APD3	AP01666	antimicrobial
APD3	AP01667	antimicrobial
APD3	AP01668	antimicrobial
APD3	AP01669	antimicrobial
APD3	AP01670	antimicrobial
APD3	AP01671	antimicrobial
APD3	AP01672	antimicrobial
APD3	AP01673	antimicrobial
APD3	AP01674	antimicrobial
APD3	AP01675	antimicrobial
APD3	AP01676	antimicrobial
APD3	AP01680	antimicrobial
APD3	AP01693	antimicrobial
APD3	AP01694	antimicrobial
APD3	AP01696	antimicrobial
APD3	AP01704	antimicrobial
APD3	AP01705	antimicrobial
APD3	AP01706	antimicrobial
APD3	AP01707	antimicrobial
APD3	AP01710	antimicrobial
APD3	AP01711	antimicrobial
APD3	AP01713	antimicrobial
APD3	AP01717	antimicrobial
APD3	AP01721	antimicrobial
APD3	AP01722	antimicrobial
APD3	AP01731	antimicrobial
APD3	AP01740	antimicrobial
APD3	AP01743	antimicrobial
APD3	AP01744	antimicrobial
APD3	AP01749	antimicrobial
APD3	AP01750	antimicrobial
APD3	AP01751	antimicrobial
APD3	AP01752	antimicrobial
APD3	AP01769	antimicrobial
APD3	AP01770	antimicrobial
APD3	AP01778	antimicrobial
APD3	AP01781	antimicrobial
APD3	AP01782	antimicrobial
APD3	AP01783	antimicrobial
APD3	AP01786	antimicrobial
APD3	AP01787	antimicrobial
APD3	AP01790	antimicrobial
APD3	AP01791	antimicrobial
APD3	AP01815	antimicrobial
APD3	AP01820	antimicrobial
APD3	AP01821	antimicrobial
APD3	AP01822	antimicrobial
APD3	AP01823	antimicrobial
APD3	AP01824	antimicrobial
APD3	AP01825	antimicrobial
APD3	AP01826	antimicrobial
APD3	AP01827	antimicrobial
APD3	AP01828	antimicrobial
APD3	AP01829	antimicrobial
APD3	AP01830	antimicrobial
APD3	AP01831	antimicrobial
APD3	AP01832	antimicrobial
APD3	AP01833	antimicrobial
APD3	AP01834	antimicrobial
APD3	AP01835	antimicrobial
APD3	AP01836	antimicrobial
APD3	AP01837	antimicrobial
APD3	AP01838	antimicrobial
APD3	AP01839	antimicrobial
APD3	AP01840	antimicrobial
APD3	AP01841	antimicrobial
APD3	AP01842	antimicrobial
APD3	AP01843	antimicrobial
APD3	AP01844	antimicrobial
APD3	AP01845	antimicrobial
APD3	AP01846	antimicrobial
APD3	AP01847	antimicrobial
APD3	AP01848	antimicrobial
APD3	AP01849	antimicrobial
APD3	AP01850	antimicrobial
APD3	AP01851	antimicrobial
APD3	AP01852	antimicrobial
APD3	AP01853	antimicrobial
APD3	AP01854	antimicrobial
APD3	AP01855	antimicrobial
APD3	AP01856	antimicrobial
APD3	AP01857	antimicrobial
APD3	AP01858	antimicrobial
APD3	AP01859	antimicrobial
APD3	AP01860	antimicrobial
APD3	AP01861	antimicrobial
APD3	AP01862	antimicrobial
APD3	AP01863	antimicrobial
APD3	AP01864	antimicrobial
APD3	AP01865	antimicrobial
APD3	AP01866	antimicrobial
APD3	AP01867	antimicrobial
APD3	AP01868	antimicrobial
APD3	AP01869	antimicrobial
APD3	AP01870	antimicrobial
APD3	AP01871	antimicrobial
APD3	AP01872	antimicrobial
APD3	AP01873	antimicrobial
APD3	AP01874	antimicrobial
APD3	AP01875	antimicrobial
APD3	AP01876	antimicrobial
APD3	AP01877	antimicrobial
APD3	AP01878	antimicrobial
APD3	AP01879	antimicrobial
APD3	AP01880	antimicrobial
APD3	AP01881	antimicrobial
APD3	AP01882	antimicrobial
APD3	AP01883	antimicrobial
APD3	AP01884	antimicrobial
APD3	AP01885	antimicrobial
APD3	AP01886	antimicrobial
APD3	AP01887	antimicrobial
APD3	AP01888	antimicrobial
APD3	AP01889	antimicrobial
APD3	AP01890	antimicrobial
APD3	AP01891	antimicrobial
APD3	AP01892	antimicrobial
APD3	AP01893	antimicrobial
APD3	AP01908	antimicrobial
APD3	AP01911	antimicrobial
APD3	AP01922	antimicrobial
APD3	AP01923	antimicrobial
APD3	AP01926	antimicrobial
APD3	AP01940	antimicrobial
APD3	AP01942	antimicrobial
APD3	AP01943	antimicrobial
APD3	AP01944	antimicrobial
APD3	AP01945	antimicrobial
APD3	AP01946	antimicrobial
APD3	AP01947	antimicrobial
APD3	AP01948	antimicrobial
APD3	AP01949	antimicrobial
APD3	AP01950	antimicrobial
APD3	AP01951	antimicrobial
APD3	AP01952	antimicrobial
APD3	AP01953	antimicrobial
APD3	AP01954	antimicrobial
APD3	AP01956	antimicrobial
APD3	AP01957	antimicrobial
APD3	AP01958	antimicrobial
APD3	AP01959	antimicrobial
APD3	AP01960	antimicrobial
APD3	AP01961	antimicrobial
APD3	AP01962	antimicrobial
APD3	AP01963	antimicrobial
APD3	AP01964	antimicrobial
APD3	AP01965	antimicrobial
APD3	AP01966	antimicrobial
APD3	AP01967	antimicrobial
APD3	AP01969	antimicrobial
APD3	AP01973	antimicrobial
APD3	AP01979	antimicrobial
APD3	AP01980	antimicrobial
APD3	AP01981	antimicrobial
APD3	AP01982	antimicrobial
APD3	AP02020	antimicrobial
APD3	AP02021	antimicrobial
APD3	AP02022	antimicrobial
APD3	AP02031	antimicrobial
APD3	AP02033	antimicrobial
APD3	AP02041	antimicrobial
APD3	AP02044	antimicrobial
APD3	AP02046	antimicrobial
APD3	AP02047	antimicrobial
APD3	AP02048	antimicrobial
APD3	AP02049	antimicrobial
APD3	AP02050	antimicrobial
APD3	AP02052	antimicrobial
APD3	AP02054	antimicrobial
APD3	AP02057	antimicrobial
APD3	AP02058	antimicrobial
APD3	AP02059	antimicrobial
APD3	AP02060	antimicrobial
APD3	AP02061	antimicrobial
APD3	AP02062	antimicrobial
APD3	AP02063	antimicrobial
APD3	AP02064	antimicrobial
APD3	AP02067	antimicrobial
APD3	AP02068	antimicrobial
APD3	AP02073	antimicrobial
APD3	AP02075	antimicrobial
APD3	AP02080	antimicrobial
APD3	AP02095	antimicrobial
APD3	AP02097	antimicrobial
APD3	AP02098	antimicrobial
APD3	AP02106	antimicrobial
APD3	AP02107	antimicrobial
APD3	AP02108	antimicrobial
APD3	AP02109	antimicrobial
APD3	AP02110	antimicrobial
APD3	AP02111	antimicrobial
APD3	AP02112	antimicrobial
APD3	AP02113	antimicrobial
APD3	AP02114	antimicrobial
APD3	AP02115	antimicrobial
APD3	AP02116	antimicrobial
APD3	AP02120	antimicrobial
APD3	AP02123	antimicrobial
APD3	AP02126	antimicrobial
APD3	AP02128	antimicrobial
APD3	AP02129	antimicrobial
APD3	AP02135	antimicrobial
APD3	AP02138	antimicrobial
APD3	AP02141	antimicrobial
APD3	AP02143	antimicrobial
APD3	AP02146	antimicrobial
APD3	AP02150	antimicrobial
APD3	AP02152	antimicrobial
APD3	AP02153	antimicrobial
APD3	AP02160	antimicrobial
APD3	AP02162	antimicrobial
APD3	AP02168	antimicrobial
APD3	AP02174	antimicrobial
APD3	AP02175	antimicrobial
APD3	AP02177	antimicrobial
APD3	AP02179	antimicrobial
APD3	AP02180	antimicrobial
APD3	AP02181	antimicrobial
APD3	AP02182	antimicrobial
APD3	AP02186	antimicrobial
APD3	AP02188	antimicrobial
APD3	AP02189	antimicrobial
APD3	AP02190	antimicrobial
APD3	AP02191	antimicrobial
APD3	AP02192	antimicrobial
APD3	AP02195	antimicrobial
APD3	AP02197	antimicrobial
APD3	AP02198	antimicrobial
APD3	AP02199	antimicrobial
APD3	AP02200	antimicrobial
APD3	AP02201	antimicrobial
APD3	AP02202	antimicrobial
APD3	AP02206	antimicrobial
APD3	AP02207	antimicrobial
APD3	AP02212	antimicrobial
APD3	AP02213	antimicrobial
APD3	AP02214	antimicrobial
APD3	AP02215	antimicrobial
APD3	AP02222	antimicrobial
APD3	AP02226	antimicrobial
APD3	AP02228	antimicrobial
APD3	AP02230	antimicrobial
APD3	AP02234	antimicrobial
APD3	AP02235	antimicrobial
APD3	AP02241	antimicrobial
APD3	AP02242	antimicrobial
APD3	AP02243	antimicrobial
APD3	AP02257	antimicrobial
APD3	AP02258	antimicrobial
APD3	AP02260	antimicrobial
APD3	AP02261	antimicrobial
APD3	AP02262	antimicrobial
APD3	AP02263	antimicrobial
APD3	AP02264	antimicrobial
APD3	AP02265	antimicrobial
APD3	AP02266	antimicrobial
APD3	AP02267	antimicrobial
APD3	AP02268	antimicrobial
APD3	AP02269	antimicrobial
APD3	AP02270	antimicrobial
APD3	AP02271	antimicrobial
APD3	AP02274	antimicrobial
APD3	AP02275	antimicrobial
APD3	AP02278	antimicrobial
APD3	AP02279	antimicrobial
APD3	AP02282	antimicrobial
APD3	AP02283	antimicrobial
APD3	AP02284	antimicrobial
APD3	AP02285	antimicrobial
APD3	AP02286	antimicrobial
APD3	AP02288	antimicrobial
APD3	AP02289	antimicrobial
APD3	AP02290	antimicrobial
APD3	AP02291	antimicrobial
APD3	AP02292	antimicrobial
APD3	AP02293	antimicrobial
APD3	AP02295	antimicrobial
APD3	AP02296	antimicrobial
APD3	AP02297	antimicrobial
APD3	AP02301	antimicrobial
APD3	AP02306	antimicrobial
APD3	AP02307	antimicrobial
APD3	AP02309	antimicrobial
APD3	AP02318	antimicrobial
APD3	AP02319	antimicrobial
APD3	AP02331	antimicrobial
APD3	AP02333	antimicrobial
APD3	AP02341	antimicrobial
APD3	AP02342	antimicrobial
APD3	AP02353	antimicrobial
APD3	AP02354	antimicrobial
APD3	AP02356	antimicrobial
APD3	AP02357	antimicrobial
APD3	AP02358	antimicrobial
APD3	AP02362	antimicrobial
APD3	AP02363	antimicrobial
APD3	AP02364	antimicrobial
APD3	AP02365	antimicrobial
APD3	AP02366	antimicrobial
APD3	AP02367	antimicrobial
APD3	AP02368	antimicrobial
APD3	AP02369	antimicrobial
APD3	AP02371	antimicrobial
APD3	AP02374	antimicrobial
APD3	AP02375	antimicrobial
APD3	AP02378	antimicrobial
APD3	AP02379	antimicrobial
APD3	AP02380	antimicrobial
APD3	AP02395	antimicrobial
APD3	AP02405	antimicrobial
APD3	AP02406	antimicrobial
APD3	AP02407	antimicrobial
APD3	AP02411	antimicrobial
APD3	AP02412	antimicrobial
APD3	AP02420	antimicrobial
APD3	AP02421	antimicrobial
APD3	AP02424	antimicrobial
APD3	AP02431	antimicrobial
APD3	AP02434	antimicrobial
APD3	AP02436	antimicrobial
APD3	AP02437	antimicrobial
APD3	AP02438	antimicrobial
APD3	AP02442	antimicrobial
APD3	AP02443	antimicrobial
APD3	AP02447	antimicrobial
APD3	AP02453	antimicrobial
APD3	AP02454	antimicrobial
APD3	AP02456	antimicrobial
APD3	AP02458	antimicrobial
APD3	AP02461	antimicrobial
APD3	AP02462	antimicrobial
APD3	AP02463	antimicrobial
APD3	AP02464	antimicrobial
APD3	AP02467	antimicrobial
APD3	AP02468	antimicrobial
APD3	AP02469	antimicrobial
APD3	AP02471	antimicrobial
APD3	AP02474	antimicrobial
APD3	AP02475	antimicrobial
APD3	AP02481	antimicrobial
APD3	AP02482	antimicrobial
APD3	AP02483	antimicrobial
APD3	AP02484	antimicrobial
APD3	AP02485	antimicrobial
APD3	AP02487	antimicrobial
APD3	AP02488	antimicrobial
APD3	AP02489	antimicrobial
APD3	AP02494	antimicrobial
APD3	AP02495	antimicrobial
APD3	AP02519	antimicrobial
APD3	AP02520	antimicrobial
APD3	AP02531	antimicrobial
APD3	AP02533	antimicrobial
APD3	AP02542	antimicrobial
APD3	AP02552	antimicrobial
APD3	AP02555	antimicrobial
APD3	AP02569	antimicrobial
APD3	AP02589	antimicrobial
APD3	AP02590	antimicrobial
APD3	AP02591	antimicrobial
APD3	AP02601	antimicrobial
APD3	AP02603	antimicrobial
APD3	AP02604	antimicrobial
APD3	AP02605	antimicrobial
APD3	AP02606	antimicrobial
APD3	AP02607	antimicrobial
APD3	AP02608	antimicrobial
APD3	AP02609	antimicrobial
APD3	AP02610	antimicrobial
APD3	AP02611	antimicrobial
APD3	AP02612	antimicrobial
APD3	AP02613	antimicrobial
APD3	AP02614	antimicrobial
APD3	AP02615	antimicrobial
